id	source_id	related_id
ADD63BF8E3274D2AB64728481CCAD96B	BED2636A2B0C49168F6C3B033B61DBD7	39FC0A35469A4ED2BD3415041D47AFEA
AF2DB984AD4A4BD8B0477CBCE6D3CA54	20F58F1B3AC84B0EAAC09034162CAAEB	0D7483BFDFF04295A7791AE49ED09B78
B12AA1DA9868464FA021345039A41FD0	C2CFD569F25342A9BC26C497154E68A8	0D7483BFDFF04295A7791AE49ED09B78
B275B691012C42E3A505C66442F0C56B	BF5D55DD3E2549D7BA1F3C4884B523A7	E2950013655D4C01A8F69E95227EC7AC
B30788ADE84647CC9DA853F5EB3B3F11	FF0AD3471C994ED7B365A68B79ACD3AC	0D7483BFDFF04295A7791AE49ED09B78
B72C357547A44370A32E8FF5F36F7231	7505A614700A4AF086178AD9C3BB95F0	F45D3BB1BC5D46AEBE9C6E2D65887DFF
BACBC81B192044A99AF3EE497B507501	4F373564D74F4C438EB1C19D016ABE8D	807F7931F4F6480B9B3769BFF4C88140
BD12590EBDB34A0081BA81C01A39CE96	3300DF5530B2495AB564D453E4B300E9	807F7931F4F6480B9B3769BFF4C88140
BE88A6E863F74A35BACAE33063AA9C8F	2F63BCD25BCF42119A1355643E785283	0D7483BFDFF04295A7791AE49ED09B78
BF5BA5A9AEED443ABA075DDBFB135B2F	7A9C41028AB54730BA87994021F0F04C	0D7483BFDFF04295A7791AE49ED09B78
C243C9098B7E4517A10EC195AE86EE69	FB6F5EE19291407CB3D0995D4627D23F	BF4381DE8E8245B69C3C066C1ACFA297
C28ED14822C3425383889E448EAE8A4B	E830854DA6E74F20AD41533AB6A1E553	0D7483BFDFF04295A7791AE49ED09B78
C34ECA513FBD451C917C9E20C242ABB3	6CD887BC2CF64EB8B3108A42A5DF9B3F	0D7483BFDFF04295A7791AE49ED09B78
C4739CFF0A6849EFB3CBB7951E8BCEE3	70DD87F686E448E6B4F25CDC169A8413	0089CDF2BD3C44288B9646A88EC10A54
C6E27FF5CD764D3B8B26F519D84AB826	DEE0DDFA5C364FC0841D1C4401C000F3	0D7483BFDFF04295A7791AE49ED09B78
CAC6413803DC4078A719A5291EA01E18	061BA9D0D46E4B82A3FC60F74DE2E069	EC150EE12CA24D5FAC2BE319DD620603
D0F5096FC04946598A58F74CF0F8BD88	615BB742C8E44D5B88B7BA6BFB568CCF	0D7483BFDFF04295A7791AE49ED09B78
D228D930049A448C98B7F6638F19DF54	38DE38F1DF5442DDA843876B106201A0	0D7483BFDFF04295A7791AE49ED09B78
D5E1954BD74F4722BA689383BE4DA3C4	BF10B9522CEC4C2F945EFFE0E2C14390	D4BA81DFFE434B36B25BD7987FD2D88F
D68A13B1684C4FB6A1D724FAEC415167	66DE88E4206C4CC6A04F53A50CE89878	0D7483BFDFF04295A7791AE49ED09B78
D734AA8E8A264845BB3D392C32120E81	F3F56E407D7F46F995471DAF4E686ACF	64192E41866B47E1BC8C2CE2536C2B2A
D7545F352F7A44858410D927D231540C	6636B68B452448C0BCBB45071C554C72	0D7483BFDFF04295A7791AE49ED09B78
D8AB754271E047B98A3D2630E0605EC4	B972387BAAB14E4FB512F85453F89D9A	12213A28901844C49CC05AD755D5A743
D99FB7C7B85849D7AE4A1D4D4A098130	83F6A5A92FEB4822B006EE73B043F322	64192E41866B47E1BC8C2CE2536C2B2A
D9F55703EC974A2CBCCB56B3383611C1	130077984CE54A0297B5BCB0037A8803	0D7483BFDFF04295A7791AE49ED09B78
DCCF4517AE2A4B1B88D556C92CC40F1B	7D9D3064FBBC414E8C94F3D563021C52	0089CDF2BD3C44288B9646A88EC10A54
DD5FC12109AA4D1CAA3A0C5D17F810BA	73460B3C93D64176A8C1954F4DB631D0	0D7483BFDFF04295A7791AE49ED09B78
DFA05DCD5DEE44E1A1CF6D046CE37272	442031A4F2964E59B613EBC513E586F4	39FC0A35469A4ED2BD3415041D47AFEA
E00F85FE5A594782AC3B7A64ECB2E607	8A59A2537CA24583AA2420431AD89A9B	0D7483BFDFF04295A7791AE49ED09B78
E43E0A99AE2A48BCBD64BCE686B606BE	E0460F76330D421DAD219598F0E319C4	0D7483BFDFF04295A7791AE49ED09B78
E58C66D9831B4E548E67AFA043FDEDA9	025EE3BF1A7C44269EBC031D44AF5F2E	0D7483BFDFF04295A7791AE49ED09B78
E750160E7F464C93873DE76202B4F66E	EA627E3C30F540EF8BADC18FF732BE20	441C39D9CBFC4B6FB9FB2A7FA96B8354
E9AD6FAEFAF94C858F82328511B2E5B2	E99C8D5F3C01428588651165969B83CD	64192E41866B47E1BC8C2CE2536C2B2A
EC79F2BCB31846A0B67BC52E10F9982F	CFD98EE6B12D4F608CCE3597433C4C67	53F3A173347E4631B71DD06BFCD38627
EC8AE5A77D244FD18C79963EF60DA588	6294048ABDC24313B4C94EF9EB0C6237	0D7483BFDFF04295A7791AE49ED09B78
EE8347CEAE554D8A8D8DB9D5E49C2C71	B236F48D5F4E4F7F8571D7474342A829	0D7483BFDFF04295A7791AE49ED09B78
F2780ADA81A2462F92DF6432E92EC2FD	562862EC55D74AEF817ED283D2BCCAE3	BE7F7C69DD2842519D71D3C3E840E20E
F297762C14D84D47AD08ABF247D4CB86	C546B36E4C80422292EA032877E53C13	0D7483BFDFF04295A7791AE49ED09B78
F37F3C79E6D743DEB4609058196E497D	4619F979CC834FE4B12B60FDA4298A65	0D7483BFDFF04295A7791AE49ED09B78
F38CFFF93CC744338EC62045236DCED7	E7068F6CED0D4BC3B8AD32055E448D6B	12213A28901844C49CC05AD755D5A743
F5295EE90F2E488DBC2DFFEE1C9D060F	BE230AE763F64AAFA426E982ABF73867	EC150EE12CA24D5FAC2BE319DD620603
F82C3983F8F34B6692FDA61821F2B8AB	64949A8ACCE348DF8FF4E2C4B2422944	0D7483BFDFF04295A7791AE49ED09B78
F8D51311459B4FC885CC0A326CF7C6E8	CBF34DA1F80D4282B43EF970C39D6341	21884B7AF7D5474EB070CF1188780D9E
F9ED1B2C8C944DC0A6F3E48C3C5610AB	384EE5946ED341E88A77BF65DC720711	0D7483BFDFF04295A7791AE49ED09B78
FA18AAB9271A414390DF0A30BBA56644	3D373361B5E14FD7A5C528AE091D43E4	0D7483BFDFF04295A7791AE49ED09B78
FA3B8562A1EC4DAD952687BA2565F92A	C86C2B933B7C4FEEAA2C530E56B0CCA8	0D7483BFDFF04295A7791AE49ED09B78
FDCD14917488410FBAB59B436C63305B	70AA0D45C6234798919CDC19601E8152	0D7483BFDFF04295A7791AE49ED09B78
FE24987B5AC8456DB80ECE9325A801EB	EF034A69CF4D4B6C981AB168FDCADAB0	0D7483BFDFF04295A7791AE49ED09B78
FF34AB2392D84503BF061CF5754D31A0	8590A3B6F96F4DEA8BD8143A230606DB	64192E41866B47E1BC8C2CE2536C2B2A
